Date,Open,High,Low,Close,Adj Close,Volume
1964-06-22,0.105651,0.106614,0.101476,0.101476,0.065614,3814698
1964-06-29,0.101476,0.106614,0.100191,0.106614,0.068936,3736847
1964-07-06,0.106614,0.109825,0.106293,0.108220,0.069975,5994525
1964-07-13,0.108862,0.114321,0.108862,0.112073,0.072466,4982463
1964-07-20,0.112073,0.112715,0.108541,0.108541,0.070182,2140902
1964-07-27,0.108862,0.110467,0.105329,0.105972,0.068521,2530155
1964-08-03,0.105972,0.108541,0.100834,0.102760,0.066444,3581145
1964-08-10,0.102118,0.104687,0.100513,0.104045,0.067275,2608007
1964-08-17,0.104045,0.104045,0.101155,0.101155,0.065407,2452305
1964-08-24,0.101155,0.105651,0.100834,0.105651,0.068314,2296604
1964-08-31,0.106614,0.115605,0.106614,0.113679,0.073505,7668322
1964-09-07,0.113679,0.117211,0.111431,0.116890,0.075581,11132691
1964-09-14,0.116890,0.117532,0.114000,0.115927,0.074958,6889812
1964-09-21,0.116248,0.123313,0.116248,0.121386,0.078488,10276331
1964-09-28,0.121386,0.122028,0.117532,0.117853,0.076204,4982463
1964-10-05,0.117532,0.122349,0.114963,0.122028,0.078903,4476431
1964-10-12,0.122028,0.127166,0.118174,0.126524,0.081810,10432034
1964-10-19,0.126524,0.131020,0.125882,0.126845,0.082018,7473694
1964-10-26,0.126203,0.126203,0.122991,0.123955,0.080149,3269741
1964-11-02,0.124597,0.125560,0.120101,0.120101,0.077657,2296603
1964-11-09,0.119780,0.122028,0.119138,0.120743,0.078072,2296603
1964-11-16,0.120743,0.125882,0.120743,0.123955,0.080149,2841560
1964-11-23,0.123955,0.124597,0.120101,0.120743,0.078072,1206689
1964-11-30,0.116248,0.117853,0.111431,0.117853,0.076204,3464369
1964-12-07,0.118817,0.119780,0.114321,0.114321,0.074077,2958336
1964-12-14,0.114321,0.119459,0.113679,0.118817,0.076991,1557019
1964-12-21,0.118817,0.120101,0.115605,0.118174,0.076574,1673795
1964-12-28,0.118174,0.118174,0.116248,0.116890,0.075742,3114038
1965-01-04,0.117532,0.128129,0.117532,0.123955,0.080320,5994526
1965-01-11,0.123313,0.124918,0.122670,0.122670,0.079487,2413380
1965-01-18,0.123313,0.124597,0.119780,0.120743,0.078239,2257678
1965-01-25,0.120743,0.125239,0.120743,0.124597,0.080736,3308667
1965-02-01,0.124597,0.132946,0.124597,0.130056,0.084273,15336645
1965-02-08,0.130056,0.136158,0.129093,0.132946,0.086146,11366244
1965-02-15,0.132946,0.134873,0.132946,0.134873,0.087395,2179826
1965-02-22,0.134231,0.141296,0.133589,0.141296,0.091557,6111302
1965-03-01,0.141296,0.147718,0.140011,0.143222,0.092805,9887076
1965-03-08,0.143222,0.144507,0.141617,0.144507,0.093637,8485758
1965-03-15,0.144828,0.147718,0.144828,0.146434,0.095057,3114038
1965-03-22,0.146434,0.147076,0.142259,0.142259,0.092346,4943536
1965-03-29,0.142259,0.142259,0.136158,0.138405,0.089845,2413380
1965-04-05,0.139048,0.140011,0.134873,0.136158,0.088386,3269740
1965-04-12,0.137121,0.142580,0.137121,0.142259,0.092346,3386518
1965-04-19,0.142259,0.143865,0.141296,0.142259,0.092346,3075114
1965-04-26,0.142259,0.143865,0.141296,0.141296,0.091721,3152965
1965-05-03,0.141296,0.145791,0.140653,0.145149,0.094222,3542220
1965-05-10,0.145470,0.147076,0.144186,0.147076,0.095473,3114038
1965-05-17,0.147076,0.151572,0.147076,0.147397,0.095682,5021388
1965-05-24,0.147397,0.148360,0.142580,0.145149,0.094222,2569082
1965-05-31,0.145149,0.147397,0.139369,0.140011,0.090887,2880486
1965-06-07,0.140011,0.140011,0.133589,0.133589,0.086718,2919411
1965-06-14,0.133589,0.135515,0.128451,0.131020,0.085215,3230816
1965-06-21,0.130377,0.130377,0.121386,0.122028,0.079366,6889812
1965-06-28,0.122028,0.125239,0.113036,0.125239,0.081455,4398580
1965-07-05,0.126203,0.131662,0.125882,0.131662,0.085632,2296603
1965-07-12,0.131020,0.131662,0.129414,0.130377,0.084796,2413380
1965-07-19,0.131020,0.131662,0.127808,0.128451,0.083544,5332792
1965-07-26,0.128451,0.131662,0.127808,0.131662,0.085632,1946274
1965-08-02,0.131662,0.134231,0.129735,0.131020,0.085215,3892549
1965-08-09,0.131020,0.132304,0.130377,0.132304,0.086050,4943537
1965-08-16,0.132304,0.133910,0.132304,0.132625,0.086258,4281803
1965-08-23,0.132304,0.132304,0.126524,0.126524,0.082290,4826760
1965-08-30,0.126524,0.127808,0.124918,0.125882,0.081873,1673795
1965-09-06,0.125882,0.125882,0.123313,0.123313,0.080202,1557018
1965-09-13,0.123313,0.128451,0.123313,0.127808,0.083298,6422705
1965-09-20,0.128129,0.129414,0.126524,0.126524,0.082461,4281804
1965-09-27,0.126524,0.129414,0.124597,0.128451,0.083717,5021387
1965-10-04,0.128451,0.128451,0.124597,0.127808,0.083298,3230815
1965-10-11,0.127808,0.131662,0.126524,0.131662,0.085810,7746172
1965-10-18,0.131662,0.133910,0.130377,0.132304,0.086228,7707248
1965-10-25,0.133589,0.143222,0.132946,0.135836,0.088530,12689711
1965-11-01,0.135836,0.136158,0.134231,0.134231,0.087484,2491231
1965-11-08,0.134231,0.147718,0.132946,0.146112,0.095227,14207805
1965-11-15,0.146112,0.148681,0.140332,0.141617,0.092298,10743436
1965-11-22,0.141617,0.143222,0.135515,0.136800,0.089158,3425443
1965-11-29,0.136800,0.137442,0.131341,0.136800,0.089322,9809225
1965-12-06,0.136800,0.148360,0.131662,0.147397,0.096241,16309781
1965-12-13,0.147397,0.153498,0.145791,0.147397,0.096241,8991789
1965-12-20,0.147397,0.152856,0.147397,0.149003,0.097290,4671059
1965-12-27,0.149003,0.156067,0.146755,0.152214,0.099386,8446831
1966-01-03,0.152214,0.155746,0.151572,0.153498,0.100225,7668322
1966-01-10,0.153498,0.154783,0.149645,0.152214,0.099386,5021388
1966-01-17,0.153177,0.157352,0.148360,0.152535,0.099596,10354181
1966-01-24,0.152856,0.157994,0.152214,0.152214,0.099386,8602534
1966-01-31,0.152535,0.155425,0.147718,0.151893,0.099177,5254941
1966-02-07,0.150929,0.154783,0.149003,0.154141,0.100644,10509884
1966-02-14,0.154141,0.154141,0.146755,0.147718,0.096451,4203953
1966-02-21,0.148039,0.149645,0.142580,0.143543,0.093725,4242878
1966-02-28,0.143543,0.143865,0.134873,0.138727,0.090580,8446833
1966-03-07,0.137442,0.139690,0.132304,0.135515,0.088483,7901875
1966-03-14,0.135515,0.141296,0.134231,0.141296,0.092432,10042778
1966-03-21,0.141296,0.145791,0.139369,0.139369,0.091171,8524683
1966-03-28,0.138727,0.138727,0.134873,0.134873,0.088230,4632134
1966-04-04,0.135836,0.142580,0.135836,0.141296,0.092432,8797162
1966-04-11,0.141296,0.149003,0.137442,0.149003,0.097474,11327319
1966-04-18,0.149003,0.151250,0.142580,0.145149,0.094952,7240141
1966-04-25,0.145149,0.147076,0.142580,0.146755,0.096003,5410643
1966-05-02,0.146755,0.148360,0.136800,0.138727,0.090751,6500557
1966-05-09,0.138727,0.139369,0.131662,0.134873,0.088230,7512620
1966-05-16,0.134873,0.135515,0.129093,0.130698,0.085499,4398581
1966-05-23,0.130698,0.134873,0.130377,0.132946,0.086970,2724784
1966-05-30,0.132625,0.132946,0.130377,0.131662,0.086130,1362391
1966-06-06,0.132304,0.141296,0.131662,0.136158,0.089071,4203953
1966-06-13,0.136158,0.140011,0.135515,0.140011,0.091761,3036189
1966-06-20,0.140011,0.142580,0.138727,0.138727,0.090920,3814697
1966-06-27,0.138405,0.138727,0.136158,0.136158,0.089236,1634870
1966-07-04,0.135515,0.138084,0.135515,0.137442,0.090078,1323466
1966-07-11,0.137442,0.138084,0.135194,0.136800,0.089657,1907347
1966-07-18,0.136800,0.138084,0.133267,0.133267,0.087341,2491230
1966-07-25,0.133267,0.138084,0.131020,0.134552,0.088184,3152964
1966-08-01,0.133589,0.133589,0.129735,0.130056,0.085237,2024124
1966-08-08,0.130056,0.130056,0.125560,0.125560,0.082290,2179826
1966-08-15,0.128129,0.128129,0.119459,0.119459,0.078292,3464369
1966-08-22,0.118174,0.119138,0.111752,0.111752,0.073241,2958338
1966-08-29,0.109183,0.112394,0.104687,0.111110,0.072820,5760973
1966-09-05,0.111110,0.113036,0.109183,0.111752,0.073241,1595945
1966-09-12,0.112073,0.124597,0.112073,0.124597,0.081850,3075113
1966-09-19,0.124597,0.125882,0.118174,0.120101,0.078896,2763710
1966-09-26,0.119459,0.119459,0.113358,0.115605,0.075943,1323466
1966-10-03,0.115605,0.116248,0.105329,0.105329,0.069192,3191890
1966-10-10,0.105329,0.116890,0.105329,0.114321,0.075099,3853624
1966-10-17,0.115927,0.122028,0.115927,0.117532,0.077208,2413380
1966-10-24,0.119459,0.141296,0.119459,0.141296,0.092819,8096503
1966-10-31,0.141296,0.143865,0.136158,0.140332,0.092186,10548809
1966-11-07,0.138405,0.162490,0.136800,0.158315,0.103999,18294982
1966-11-14,0.158315,0.179188,0.156710,0.164417,0.108008,43479777
1966-11-21,0.164417,0.172124,0.159279,0.168270,0.110539,12456159
1966-11-28,0.168270,0.173087,0.164417,0.170518,0.112187,9225343
1966-12-05,0.170518,0.185611,0.170197,0.177262,0.116624,23549924
1966-12-12,0.177262,0.204236,0.165701,0.201346,0.132469,62708970
1966-12-19,0.201346,0.217081,0.190749,0.214833,0.141343,42039533
1966-12-26,0.214833,0.215797,0.197814,0.203594,0.133948,13390369
1967-01-02,0.203594,0.210017,0.192676,0.206163,0.135639,15180943
1967-01-09,0.206163,0.210017,0.199098,0.203273,0.133737,14129956
1967-01-16,0.203273,0.237633,0.203273,0.236349,0.155499,27792802
1967-01-23,0.236349,0.242771,0.223504,0.226715,0.149160,19579523
1967-01-30,0.226715,0.231211,0.215797,0.219650,0.144512,11950127
1967-02-06,0.219650,0.220935,0.202952,0.204236,0.134371,14869539
1967-02-13,0.204236,0.210017,0.195245,0.206163,0.135639,17166142
1967-02-20,0.206163,0.209374,0.204879,0.205842,0.135427,5177090
1967-02-27,0.205842,0.217081,0.204879,0.216439,0.142399,17516473
1967-03-06,0.217081,0.231211,0.217081,0.227357,0.149583,11794424
1967-03-13,0.227357,0.227357,0.212586,0.212586,0.140025,6773036
1967-03-20,0.212586,0.220935,0.211943,0.219650,0.144677,2646933
1967-03-27,0.221256,0.232495,0.221256,0.226073,0.148908,8057577
1967-04-03,0.226073,0.226073,0.215797,0.219650,0.144677,15414495
1967-04-10,0.219650,0.223504,0.215797,0.221577,0.145947,10782361
1967-04-17,0.221577,0.245340,0.221577,0.242771,0.159907,14558134
1967-04-24,0.242771,0.251763,0.236349,0.251442,0.165618,10509883
1967-05-01,0.251763,0.260755,0.251763,0.256259,0.168791,7395844
1967-05-08,0.256259,0.256901,0.235707,0.244056,0.160753,11911201
1967-05-15,0.244056,0.253048,0.240202,0.252405,0.166252,9848150
1967-05-22,0.254332,0.266535,0.249194,0.249836,0.164560,10665586
1967-05-29,0.249836,0.251121,0.241487,0.246625,0.162445,6383781
1967-06-05,0.242771,0.252405,0.234422,0.251121,0.165407,8330056
1967-06-12,0.251121,0.263324,0.251121,0.255617,0.168540,17477547
1967-06-19,0.256901,0.272315,0.256901,0.268783,0.177221,16387633
1967-06-26,0.268783,0.269425,0.255617,0.255617,0.168540,4009325
1967-07-03,0.254974,0.254974,0.245340,0.245340,0.161764,5877749
1967-07-10,0.245340,0.246625,0.236028,0.237633,0.156683,9381044
1967-07-17,0.236670,0.240202,0.227357,0.240202,0.158376,14052103
1967-07-24,0.240202,0.241487,0.207126,0.211943,0.139744,20941916
1967-07-31,0.211943,0.228642,0.207126,0.215797,0.142285,17944653
1967-08-07,0.215797,0.222219,0.213228,0.213549,0.140803,5955601
1967-08-14,0.213549,0.228000,0.213228,0.226715,0.149484,9147491
1967-08-21,0.226715,0.238276,0.223504,0.238276,0.157107,7979726
1967-08-28,0.238276,0.247910,0.237633,0.244056,0.160918,10198479
1967-09-04,0.244056,0.244698,0.238918,0.240202,0.158376,10470958
1967-09-11,0.240202,0.260755,0.239560,0.260755,0.172113,13779626
1967-09-18,0.260755,0.267177,0.254332,0.259470,0.171264,10120628
1967-09-25,0.259470,0.262039,0.256901,0.256901,0.169569,7785098
1967-10-02,0.256901,0.259470,0.246625,0.248552,0.164058,6811961
1967-10-09,0.248552,0.259470,0.247267,0.259470,0.171264,4476431
1967-10-16,0.263324,0.274242,0.256901,0.262039,0.172960,16037304
1967-10-23,0.262039,0.272957,0.256901,0.271031,0.178895,7006588
1967-10-30,0.271673,0.292867,0.271673,0.278738,0.183982,10393107
1967-11-06,0.278738,0.292225,0.276811,0.278738,0.183982,4593208
1967-11-13,0.277453,0.285160,0.262039,0.285160,0.188221,8135428
1967-11-20,0.281307,0.290298,0.269746,0.285802,0.188645,5469032
1967-11-27,0.285802,0.323053,0.283876,0.321126,0.211961,8544146
1967-12-04,0.321126,0.323695,0.299290,0.303785,0.200758,5605272
1967-12-11,0.303785,0.304428,0.295436,0.298005,0.196938,5819361
1967-12-18,0.298005,0.300574,0.285160,0.287729,0.190147,4281805
1967-12-25,0.287729,0.292225,0.282591,0.283876,0.187601,5371719
1968-01-01,0.282591,0.291583,0.276169,0.285160,0.188450,3191891
1968-01-08,0.285160,0.294152,0.272315,0.277453,0.183356,7026052
1968-01-15,0.280022,0.308281,0.280022,0.305712,0.202032,6753573
1968-01-22,0.305712,0.305712,0.293509,0.299290,0.197787,4320729
1968-01-29,0.298005,0.299932,0.289014,0.292225,0.193119,4203953
1968-02-05,0.292225,0.296721,0.267177,0.269746,0.178263,5936138
1968-02-12,0.269746,0.280022,0.258186,0.268462,0.177415,3172428
1968-02-19,0.268462,0.272315,0.253048,0.253048,0.167228,3328130
1968-02-26,0.249836,0.250479,0.233780,0.236349,0.156193,4359656
1968-03-04,0.236349,0.240845,0.215797,0.240845,0.159164,13838013
