Date,Open,High,Low,Close,Adj Close,Volume
1967-11-01,14.077438,14.830306,13.563576,14.627151,3.458856,9920264
1967-12-01,14.627151,15.487572,14.579350,14.985660,3.550335,6807368
1968-01-01,14.985660,14.991635,14.071463,14.208891,3.366306,10861664
1968-02-01,14.208891,14.388145,13.587476,13.862333,3.284200,11108520
1968-03-01,13.862333,14.651052,13.384321,14.639101,3.475810,12464136
1968-04-01,14.949809,16.192638,14.937859,16.192638,3.844672,11627336
1968-05-01,16.228489,17.065010,15.415870,17.065010,4.051804,12288408
1968-06-01,17.638622,17.925430,16.491396,16.909657,4.022429,11144084
1968-07-01,16.909657,17.447418,15.583174,16.192638,3.851867,9826124
1968-08-01,16.192638,16.563099,15.774379,16.013384,3.809226,7715296
1968-09-01,16.013384,16.324093,15.774379,16.013384,3.816569,6497752
1968-10-01,15.798279,15.917782,14.555449,14.674952,3.497571,18453532
1968-11-01,14.722753,16.001434,14.698853,15.953633,3.802329,11388848
1968-12-01,15.953633,16.001434,14.818356,15.057361,3.588712,8914012
1969-01-01,15.057361,15.069312,14.101338,14.161090,3.375101,15895016
1969-02-01,14.161090,14.842256,14.017686,14.023662,3.342343,9951644
1969-03-01,14.023662,15.081262,13.945985,15.009560,3.586990,7957968
1969-04-01,15.009560,15.786329,14.591300,15.678776,3.746921,8087672
1969-05-01,15.678776,16.007408,15.212715,15.248566,3.644107,7583500
1969-06-01,15.248566,16.228489,14.710803,16.144836,3.867805,10413976
1969-07-01,16.144836,17.423517,14.818356,15.511472,3.716073,18104168
1969-08-01,15.583174,16.766253,15.559273,16.491396,3.950829,12271672
1969-09-01,16.491396,17.220364,15.822180,16.503345,3.965916,10836560
1969-10-01,16.503345,17.447418,16.252390,17.232313,4.141091,12771660
1969-11-01,17.208412,17.626673,16.455545,17.065010,4.100889,8723640
1969-12-01,17.136711,17.543020,16.742352,17.423517,4.198688,12098036
1970-01-01,17.423517,18.499044,15.977533,16.022346,3.861037,15855268
1970-02-01,16.108988,16.969406,16.001434,16.264339,3.919353,12867892
1970-03-01,16.264339,16.300192,15.069312,16.180689,3.899194,16723448
1970-04-01,16.180689,16.276291,13.683078,14.244742,3.432673,19568568
1970-05-01,14.244742,14.292543,11.328872,13.288719,3.202294,31055740
1970-06-01,13.288719,13.718929,11.950287,11.950287,2.891400,22302812
1970-07-01,11.950287,12.547801,11.567878,12.057839,2.917425,19020464
1970-08-01,12.039914,12.978011,10.456501,12.727055,3.093987,23237936
1970-09-01,12.679254,14.125239,12.392447,13.945985,3.390317,17926348
1970-10-01,13.945985,14.806405,13.527725,14.053537,3.416462,13786280
1970-11-01,14.053537,14.770554,13.790631,14.686902,3.584844,14641908
1970-12-01,14.686902,15.332218,14.639101,15.188815,3.707355,16589560
1971-01-01,15.141013,15.666826,14.818356,15.559273,3.797778,14545676
1971-02-01,15.559273,16.419695,15.535373,16.085087,3.926122,11677544
1971-03-01,16.085087,17.483271,16.001434,17.088909,4.187611,12838604
1971-04-01,17.088909,17.399618,16.682600,17.100861,4.190539,17342680
1971-05-01,16.969406,16.993307,15.535373,15.630975,3.830346,13449468
1971-06-01,15.654876,15.846080,14.722753,15.152964,3.726983,22139636
1971-07-01,15.152964,15.260516,13.874283,13.922084,3.424239,23455504
1971-08-01,13.993786,15.296367,13.539675,14.531549,3.574142,17817564
1971-09-01,14.531549,14.961759,14.292543,14.519598,3.587453,13413904
1971-10-01,14.543499,15.069312,14.125239,14.364245,3.549068,15453604
1971-11-01,14.340344,14.651052,13.778681,14.603250,3.608121,13968284
1971-12-01,14.651052,16.658701,14.651052,16.085087,3.991531,18238056
1972-01-01,16.085087,17.782026,15.858031,17.590822,4.365179,19874000
1972-02-01,17.590822,17.925430,17.423517,17.614723,4.371111,10462092
1972-03-01,17.662523,18.451242,17.495220,18.271990,4.550659,14187944
1972-04-01,18.271990,19.108509,18.128586,18.451242,4.595306,11823984
1972-05-01,18.451242,19.407267,18.009083,19.012905,4.735187,13922260
1972-06-01,19.072659,19.168261,18.499044,18.738050,4.683415,9761272
1972-07-01,18.785851,19.383366,18.331739,19.156309,4.787958,11920216
1972-08-01,19.216061,20.399139,19.216061,19.526770,4.880552,15531008
1972-09-01,19.526770,19.586519,18.797800,19.431166,4.872737,9782192
1972-10-01,19.431166,19.496893,17.280115,18.427341,4.621012,20899080
1972-11-01,18.451242,18.857553,17.734226,18.690248,4.686939,13585448
1972-12-01,18.690248,19.359465,18.403442,19.216061,4.835929,12892996
1973-01-01,19.335564,21.438814,19.335564,20.817400,5.238926,19771492
1973-02-01,20.817400,21.821224,20.004780,20.626196,5.190806,15085412
1973-03-01,20.626196,21.498566,20.052582,20.626196,5.207462,15687908
1973-04-01,20.626196,20.853251,19.180210,19.502869,4.923856,14072884
1973-05-01,19.670172,20.327438,18.236137,18.806765,4.748112,19967721
1973-06-01,18.761950,19.927103,18.283939,18.941204,4.797899,13777075
1973-07-01,18.761950,19.329590,17.626673,18.791826,4.760060,16038108
1973-08-01,18.791826,18.806765,17.761114,17.985182,4.555734,12064981
1973-09-01,17.955305,17.955305,14.967734,15.415870,3.919167,24951701
1973-10-01,15.400932,17.626673,14.639101,16.745338,4.257154,22468082
1973-11-01,16.745338,17.327915,15.714627,15.834130,4.025500,15671591
1973-12-01,15.819192,15.953633,14.049056,14.743666,3.763500,16538512
1974-01-01,14.743666,15.027486,13.444073,14.654039,3.740623,16662363
1974-02-01,14.609226,14.609226,13.444073,14.213372,3.628138,10454981
1974-03-01,14.213372,15.176864,13.832457,14.086401,3.615273,12925213
1974-04-01,14.086401,14.489723,13.070626,13.578513,3.484922,12059962
1974-05-01,13.578513,13.862333,12.525394,12.697180,3.258729,12237364
1974-06-01,12.697180,13.862333,12.547801,12.712118,3.280975,11527756
1974-07-01,12.712118,13.376852,11.726219,12.047383,3.109406,17356905
1974-08-01,12.047383,12.846558,11.248207,11.472275,2.960972,21085687
1974-09-01,11.472275,11.502151,8.992591,9.500478,2.469302,26824462
1974-10-01,9.500478,11.771033,9.216659,11.300490,2.937149,31492132
1974-11-01,11.300490,11.950287,9.963552,10.590942,2.752729,22138381
1974-12-01,10.486377,10.493846,9.567698,10.038241,2.629208,21400322
1975-01-01,10.053179,11.442400,9.395913,11.248207,2.946122,36449334
1975-02-01,11.248207,13.205067,11.188456,12.876434,3.372587,31800075
1975-03-01,12.906310,13.429135,12.144479,12.346140,3.258142,23673073
1975-04-01,12.346140,12.988468,11.726219,12.540332,3.309390,26198535
1975-05-01,12.540332,13.585982,12.308795,12.846558,3.390203,24220338
1975-06-01,12.966061,13.130378,12.129541,12.488050,3.319035,19838855
1975-07-01,12.488050,12.592615,11.337835,11.367710,3.021275,24868022
1975-08-01,11.367710,11.397586,10.516252,11.128705,2.957752,18391191
1975-09-01,11.128705,11.726219,10.613348,11.248207,3.017907,19480705
1975-10-01,11.248207,12.891372,10.949450,12.682242,3.402661,32856115
1975-11-01,12.682242,13.533700,12.607553,13.526231,3.629107,20941756
1975-12-01,13.526231,13.578513,12.413360,13.399259,3.624749,21007025
1976-01-01,13.399259,15.520435,13.346977,15.400932,4.166238,38363934
1976-02-01,15.400932,15.804254,15.042424,15.273960,4.131890,25853773
1976-03-01,15.273960,15.886413,15.191802,15.654876,4.263225,25524075
1976-04-01,15.654876,16.327080,15.079768,15.139520,4.122877,29654519
1976-05-01,15.102175,15.505497,14.654039,15.333712,4.175762,19733416
1976-06-01,15.326243,16.663181,15.057361,16.536209,4.534980,29299715
1976-07-01,16.536209,16.752808,16.013384,16.259859,4.459188,26973411
1976-08-01,16.259859,16.775215,15.998446,16.349485,4.483769,20933390
1976-09-01,16.349485,17.238289,16.327080,16.812559,4.648559,25662984
1976-10-01,16.812559,16.924595,15.117113,16.237452,4.489543,35373208
1976-11-01,16.237452,16.461519,15.385994,16.192638,4.477152,27272988
1976-12-01,16.192638,16.849903,15.819192,16.678120,4.650430,28834453
1977-01-01,16.521273,16.760277,15.901350,16.446583,4.585866,33940607
1977-02-01,16.446583,16.603430,15.893881,16.491396,4.598365,26936592
1977-03-01,16.498865,17.096378,16.476458,16.521273,4.649073,39602396
1977-04-01,16.521273,16.685589,15.326243,15.460684,4.350627,38543008
1977-05-01,15.460684,15.759441,14.609226,14.668977,4.127839,31995883
1977-06-01,14.698853,16.065666,14.698853,15.774379,4.481522,33870318
1977-07-01,15.766910,16.461519,15.415870,16.020853,4.551544,28499735
1977-08-01,16.020853,16.252390,15.766910,16.035791,4.555789,23708217
1977-09-01,16.035791,16.073135,15.251554,15.595124,4.472039,22869742
1977-10-01,15.595124,15.684751,15.184333,15.371056,4.407786,27910627
1977-11-01,15.371056,16.088074,14.878107,15.774379,4.523443,38069378
1977-12-01,15.774379,16.446583,15.490559,16.342016,4.732476,33480370
1978-01-01,16.043261,16.312141,15.774379,15.864006,4.594049,40991483
1978-02-01,15.864006,15.916288,14.952796,15.012548,4.347479,29135700
1978-03-01,15.012548,15.087237,14.056525,14.071463,4.120023,52223014
1978-04-01,14.116276,15.893881,14.026649,15.893881,4.653615,63170035
1978-05-01,15.893881,16.058199,15.415870,15.430808,4.518030,40624965
1978-06-01,15.430808,16.506334,15.296367,15.371056,4.550316,38914547
1978-07-01,15.371056,16.820028,15.236616,16.790154,4.970414,41199008
1978-08-01,16.790154,17.970243,16.670650,17.439951,5.162775,52507525
1978-09-01,17.447418,18.194311,16.342016,16.551147,4.948298,34456078
1978-10-01,16.551147,17.537046,15.744503,15.789316,4.720535,47285896
1978-11-01,15.849068,16.521273,15.296367,16.103010,4.814320,41583939
1978-12-01,16.170233,18.522945,16.095543,17.835802,5.391129,48114327
1979-01-01,17.835802,18.896391,17.596798,18.448256,5.576251,50077460
1979-02-01,18.448256,18.582697,17.753645,17.925430,5.418219,29010182
1979-03-01,17.925430,19.165272,17.843271,18.851578,5.763487,35334716
1979-04-01,18.851578,19.239962,18.298878,18.776888,5.740652,36226745
1979-05-01,18.776888,19.210087,18.059872,18.164436,5.553408,31448617
1979-06-01,18.254063,18.761950,17.238289,17.537046,5.419903,33091255
1979-07-01,17.537046,18.343691,16.252390,16.670650,5.152142,36772338
1979-08-01,16.670650,17.327915,16.312141,16.730402,5.170608,38553470
1979-09-01,16.700525,17.059034,15.714627,16.192638,5.065989,37127560
1979-10-01,16.162764,16.610899,14.609226,14.907983,4.664074,48039850
1979-11-01,14.907983,16.013384,14.609226,15.595124,4.879052,35448104
1979-12-01,15.565249,16.162764,15.117113,15.385994,4.880512,27754146
1980-01-01,15.057361,17.208412,14.639101,16.401770,5.202724,51914654
1980-02-01,16.401770,16.849903,14.818356,15.176864,4.814177,41714062
1980-03-01,15.176864,15.176864,12.278920,13.324570,4.279479,51901683
1980-04-01,13.324570,13.384321,12.039914,13.115440,4.212312,58338768
1980-05-01,13.115440,13.533700,12.428298,13.234943,4.250691,41834141
1980-06-01,13.234943,14.429971,13.205067,14.041587,4.581236,44183877
1980-07-01,14.041587,15.804254,13.951960,15.595124,5.088096,43042898
1980-08-01,15.595124,16.521273,15.296367,15.654876,5.107591,39763901
1980-09-01,15.654876,16.491396,15.146989,15.326243,5.066767,46226508
1980-10-01,15.326243,17.088909,15.206740,15.923757,5.264305,58178517
1980-11-01,15.953633,17.387667,15.834130,16.282267,5.382824,48196331
1980-12-01,16.252390,16.610899,15.117113,16.222513,5.432284,49275384
1981-01-01,16.222513,17.088909,15.296367,15.385994,5.152164,46493445
1981-02-01,15.385994,15.505497,14.400096,15.356119,5.142161,33156945
1981-03-01,15.356119,15.595124,14.668977,14.907983,5.059561,45034066
1981-04-01,14.907983,15.146989,14.011711,14.011711,4.755378,67447755
1981-05-01,14.011711,14.190966,13.175191,14.041587,4.765515,48817659
1981-06-01,14.280593,14.519598,13.653203,13.832457,4.765352,46948246
1981-07-01,13.832457,13.832457,13.055688,13.414197,4.621259,34799164
1981-08-01,13.414197,14.071463,13.145315,13.175191,4.538919,34838912
1981-09-01,13.175191,13.563576,12.488050,12.936185,4.523218,42054219
1981-10-01,12.936185,13.444073,11.561902,12.308795,4.303849,54799520
1981-11-01,12.428298,13.025813,11.920411,13.025813,4.554561,46824817
1981-12-01,13.025813,13.772706,12.667304,13.593451,4.831434,50008424
1982-01-01,13.772706,15.475621,13.294694,15.206740,5.404835,77824074
1982-02-01,15.057361,15.296367,14.280593,14.788480,5.256177,53805402
1982-03-01,14.848231,14.997610,13.653203,14.280593,5.146188,70888257
1982-04-01,14.459847,15.804254,14.310468,15.356119,5.533768,64752003
1982-05-01,15.385994,15.595124,14.639101,14.698853,5.296913,44245383
1982-06-01,14.728728,14.848231,13.742830,14.489723,5.291429,62544939
1982-07-01,14.489723,16.401770,14.190966,15.684751,5.727833,81169179
1982-08-01,15.923757,16.969406,14.848231,16.849903,6.153330,90307876
1982-09-01,16.790154,18.552820,16.581022,17.537046,6.489303,92468909
1982-10-01,17.686424,20.255735,17.507170,19.090584,7.064164,94660071
1982-11-01,19.239962,20.673996,19.000956,20.673996,7.650085,76422850
1982-12-01,20.853251,23.422562,20.584370,23.004301,8.599121,91153462
1983-01-01,22.645794,24.079828,22.048279,23.631693,8.833649,87056069
1983-02-01,23.452438,24.259083,22.436663,23.661568,8.844808,71360212
1983-03-01,24.079828,25.065727,23.571941,24.318834,9.172677,74034625
1983-04-01,24.288958,28.202677,24.169455,27.963671,10.547446,76046293
1983-05-01,27.724665,28.322180,26.230881,26.589388,10.029090,58215759
1983-06-01,26.589388,29.756214,26.350382,28.740440,10.929560,67892931
1983-07-01,28.830067,30.353727,28.352055,28.770315,10.940917,68496682
1983-08-01,28.740440,29.576960,27.545410,28.561186,10.861388,72151405
1983-09-01,28.591061,30.951242,28.232553,30.323853,11.622766,76070140
1983-10-01,30.234226,32.086521,29.995220,30.293978,11.611318,104208793
1983-11-01,30.413481,30.532984,28.053299,28.053299,10.752493,93272655
1983-12-01,28.142925,29.845840,27.993547,29.158701,11.260581,80013142
1984-01-01,29.218451,29.875717,26.918020,27.276529,10.533710,120578696
1984-02-01,27.306404,27.396032,25.454111,26.350382,10.176052,116962047
1984-03-01,26.230881,27.664913,25.483988,27.216778,10.598676,99818109
1984-04-01,27.306404,27.396032,25.693117,27.186901,10.587048,94881406
1984-05-01,27.246655,28.023422,25.244982,25.752869,10.028605,93068897
1984-06-01,25.752869,26.111378,23.661568,25.274857,9.923994,121849377
1984-07-01,25.274857,26.499762,24.856598,26.440010,10.381484,75396519
1984-08-01,26.529636,30.293978,26.499762,29.576960,11.613185,128985607
1984-09-01,29.397705,30.712236,28.889818,29.696463,11.766854,82767469
1984-10-01,29.576960,30.532984,28.381931,29.786091,11.802367,93240022
1984-11-01,30.054972,30.532984,28.561186,29.098948,11.631038,91481069
1984-12-01,28.979446,29.756214,27.724665,29.427582,11.762390,92919527
1985-01-01,29.248327,32.893166,28.441683,32.594406,13.028198,136433964
1985-02-01,32.415154,33.042542,31.250000,32.026768,12.801307,96150413
1985-03-01,32.146271,32.684032,29.666588,30.353727,12.231147,107717498
1985-04-01,30.353727,31.160374,29.606836,30.234226,12.182996,82017278
1985-05-01,30.204350,31.847513,29.786091,30.742113,12.387650,104211307
1985-06-01,30.921368,31.220123,28.053299,29.576960,12.023637,124352246
1985-07-01,29.576960,31.668261,28.680689,31.399380,12.764495,116112695
1985-08-01,31.489006,31.728010,29.995220,30.264101,12.302972,71233855
1985-09-01,30.264101,31.190248,29.218451,29.606836,12.139093,96572577
1985-10-01,29.636711,31.399380,29.367830,31.040871,12.727062,110449233
1985-11-01,30.981119,33.640057,30.981119,33.401051,13.694771,113903961
1985-12-01,33.401051,37.942162,32.893166,37.165394,15.364896,119713863
1986-01-01,36.986137,37.404400,34.177818,36.209370,14.969663,133437802
1986-02-01,36.298996,38.479923,35.850861,36.059990,14.907916,132321510
1986-03-01,35.940487,36.687382,34.536327,36.209370,15.076657,168976697
1986-04-01,36.298996,38.689053,35.223469,37.344646,15.549364,150130288
1986-05-01,37.284897,37.643402,33.998566,36.418499,15.163739,138761523
1986-06-01,36.508125,36.687382,34.446701,35.014339,14.685887,98637382
1986-07-01,35.014339,35.880737,31.040871,31.668261,13.282452,157453125
1986-08-01,31.698135,33.938816,30.891491,33.162045,13.908984,119665329
1986-09-01,33.191921,34.775333,31.817638,32.146271,13.597015,169585888
1986-10-01,32.235901,32.385277,28.620937,29.547085,12.497626,178273546
1986-11-01,29.636711,30.562859,28.501434,30.383604,12.851447,115321082
1986-12-01,30.234226,31.100620,28.680689,28.680689,12.238107,140259814
1987-01-01,28.919695,31.279877,27.664913,30.771990,13.130474,209974040
1987-02-01,30.652487,34.476578,30.592733,33.341301,14.226802,151586320
1987-03-01,33.341301,37.434273,32.893166,35.880737,15.436046,164414882
1987-04-01,35.611855,38.599426,34.088192,38.270794,16.464254,235555016
1987-05-01,38.240917,40.063335,37.045891,38.240917,16.451397,158025496
1987-06-01,38.479923,40.302341,37.284897,38.838432,16.819407,144640880
1987-07-01,38.928059,40.601097,38.031788,38.479923,16.664150,135813059
1987-08-01,38.121414,42.035133,37.882408,40.242592,17.427502,197781864
1987-09-01,40.302341,40.481598,35.492352,36.030113,15.711076,205911376
1987-10-01,36.149616,37.583652,23.900574,29.278202,12.766880,281521695
1987-11-01,28.919695,29.845840,26.290630,26.469885,11.542301,145437511
1987-12-01,26.888145,28.770315,25.095602,27.605164,12.148124,151557870
1988-01-01,27.963671,29.636711,25.961998,26.858271,11.819443,168808918
1988-02-01,26.947897,28.172800,25.543737,28.083174,12.358483,146373059
1988-03-01,28.172800,28.352055,24.916348,25.722992,11.435241,145776836
1988-04-01,25.693117,27.844168,25.244982,27.097275,12.046187,134590073
1988-05-01,27.157026,27.515535,25.693117,26.888145,11.953218,88020065
1988-06-01,27.007648,30.682362,26.708891,30.443356,13.666441,164296895
1988-07-01,30.532984,30.951242,28.680689,30.054972,13.492093,123514611
1988-08-01,30.114723,30.323853,26.380259,26.649139,11.963168,122257737
1988-09-01,26.559511,27.844168,26.171127,27.575287,12.488166,112250027
1988-10-01,27.515535,29.845840,26.947897,29.308079,13.272905,121625950
1988-11-01,29.367830,29.726337,27.276529,28.322180,12.826420,108412042
1988-12-01,28.292303,29.666588,28.113050,29.128824,13.311504,95586408
1989-01-01,29.128824,31.279877,28.830067,31.220123,14.267204,136718896
1989-02-01,31.010994,31.279877,28.830067,29.039198,13.270540,119658634
1989-03-01,29.188576,29.248327,25.722992,26.081501,12.020918,173174085
1989-04-01,26.111378,27.664913,25.394360,27.276529,12.571715,116661219
1989-05-01,27.007648,27.186901,25.693117,26.201004,12.076001,143379821
1989-06-01,26.171127,27.515535,25.693117,26.738768,12.459064,151590922
1989-07-01,26.888145,27.903919,26.440010,27.485661,12.807084,111036664
1989-08-01,27.605164,28.531309,26.888145,27.993547,13.043733,155272842
1989-09-01,27.933796,28.381931,25.752869,26.111378,12.297249,134225231
1989-10-01,26.141253,26.230881,23.362810,23.960325,11.284212,177850542
1989-11-01,23.960325,24.079828,22.944551,23.332935,10.988735,127937934
1989-12-01,23.332935,24.348709,22.317162,22.496414,10.724534,135569551
1990-01-01,22.645794,24.288958,22.586042,23.571941,11.237267,163578921
1990-02-01,23.571941,25.215105,23.303059,24.826721,11.835441,140005846
1990-03-01,24.796844,26.141253,24.707218,25.364485,12.242387,134221046
1990-04-01,25.125479,26.589388,25.095602,26.051624,12.574042,115173387
1990-05-01,26.171127,29.188576,25.782743,28.680689,13.842983,156106293
1990-06-01,28.800192,29.218451,27.784416,28.083174,13.706384,123442227
1990-07-01,28.083174,29.427582,26.410133,26.649139,13.006495,125712881
1990-08-01,26.738768,26.858271,23.064054,24.348709,11.883737,173195425
1990-09-01,24.139580,26.111378,24.079828,25.424234,12.549091,123242649
1990-10-01,25.603489,26.380259,23.004301,25.215105,12.445868,168569592
1990-11-01,25.185228,27.515535,25.065727,27.157026,13.404377,147399812
1990-12-01,27.366158,27.724665,26.440010,27.007648,13.481162,115651618
1991-01-01,26.977772,30.383604,25.215105,30.293978,15.121576,182970086
1991-02-01,30.234226,33.401051,30.025097,30.771990,15.360179,167953290
1991-03-01,30.652487,32.265774,26.529636,27.216778,13.716366,186445315
1991-04-01,27.216778,27.425907,24.408461,24.617592,12.406462,171573706
1991-05-01,24.498089,25.454111,24.020077,25.364485,12.782871,151031520
1991-06-01,25.334608,25.663240,23.093929,23.213432,11.837025,150469191
1991-07-01,23.332935,24.617592,22.854923,24.199331,12.339757,120820530
1991-08-01,24.139580,24.318834,21.988527,23.153681,11.806554,133342824
1991-09-01,23.362810,25.424234,23.332935,24.766970,12.782342,122561910
1991-10-01,24.766970,25.035851,23.123804,23.482313,12.119326,127522462
1991-11-01,23.512190,24.229206,22.078156,22.108030,11.410051,121651892
1991-12-01,21.779398,22.078156,19.956980,21.271511,11.115033,195371041
1992-01-01,21.271511,23.452438,21.241634,21.510515,11.239925,155472002
1992-02-01,21.510515,22.287285,20.703873,20.763622,10.849648,114557919
1992-03-01,20.763622,21.570269,19.867352,19.956980,10.568294,140382404
1992-04-01,19.956980,21.689772,19.508842,21.689772,11.485894,161236715
1992-05-01,21.809273,22.556166,21.540392,21.689772,11.485894,118213064
1992-06-01,21.630018,23.571941,21.092257,23.392687,12.550318,153107621
1992-07-01,23.392687,23.990202,22.078156,22.645794,12.149597,150195557
1992-08-01,22.586042,22.765297,20.315489,20.703873,11.107754,126859717
1992-09-01,20.703873,21.211760,19.120459,19.299713,10.492983,140461064
1992-10-01,19.359465,19.389339,15.535373,15.983509,8.690010,270542461
1992-11-01,16.013384,16.700525,14.549474,16.312141,8.868684,204717679
1992-12-01,16.342016,16.461519,11.651530,12.039914,6.664079,410813991
1993-01-01,12.368547,12.727055,10.964388,12.308795,6.812909,325500557
1993-02-01,12.428298,13.115440,11.651530,12.995937,7.193237,204840272
1993-03-01,13.085564,13.653203,11.920411,12.159417,6.802069,218766298
1993-04-01,12.308795,12.697180,11.322897,11.621654,6.501243,172479122
1993-05-01,11.741157,12.906310,11.263145,12.607553,7.052758,158242227
1993-06-01,12.727055,12.995937,11.591778,11.800908,6.674511,152634831
1993-07-01,11.860660,11.890535,9.829111,10.635755,6.015511,215674321
1993-08-01,10.605880,10.964388,9.709608,10.934512,6.184485,147186424
1993-09-01,10.934512,11.083891,9.858987,10.038241,5.709725,150326936
1993-10-01,10.068117,11.143642,10.068117,10.994264,6.253511,190530156
1993-11-01,10.994264,13.414197,10.934512,12.876434,7.324090,282699492
1993-12-01,13.085564,14.310468,12.607553,13.503824,7.718970,205967442
1994-01-01,13.593451,14.340344,13.085564,13.503824,7.718970,223920984
1994-02-01,13.593451,13.712954,12.428298,12.637428,7.223726,155670743
1994-03-01,12.637428,14.071463,12.278920,13.055688,7.496427,258291710
1994-04-01,12.667304,14.220841,12.278920,13.742830,7.890974,223415557
